SHA,ETAG,Author,Username,Additions,Deletions,Total,Date
b970c291a13f4a2fceccbb08c529291472695e54,"W/""fdacc4ed55607ddfff7ba4877d57076aea75ae071b20871d8545a3c13b95a02a""",John Wiegley,jwiegley,73.0,17.0,90.0,"Mon, 04 Nov 2013 22:35:11 GMT"
b8bd3cc44d65a76a59641fa08443eb0cdeaa938c,"W/""c340157ae79a54ca5b4e6798820559db0ef9da72e07d6412aef850311da9b236""",John Wiegley,jwiegley,55.0,0.0,55.0,"Mon, 04 Nov 2013 22:35:00 GMT"
65fc36cbd7c3d75abd64b73468d52793f895b695,"W/""9ee4112aeaea3b6e8f49b1d04774a1f677c760a0a18cd69c7e63b0483189ca41""",Joey Hess,joeyh,103.0,106.0,209.0,"Sat, 02 Nov 2013 16:22:36 GMT"
f35faaab2748b1cfacdabb9411d387c876aa5c7d,"W/""b979990b09ac0ec852d2cc5a3694bc39701863f87dc8cfc35918009292cde2d1""",Joey Hess,joeyh,12.0,0.0,12.0,"Sat, 02 Nov 2013 15:40:52 GMT"
a6f9bd8804252c2829ff035e6ed940954458aab0,"W/""370db0d15319734889b7d6e32f3ab2428855fc55ba4c30d9b6c1ae9a8acbeaaf""",Joey Hess,joeyh,55.0,0.0,55.0,"Sat, 02 Nov 2013 15:40:47 GMT"
67656df9e91900805bd8aba0b584d2ca779db740,"W/""469e9c2c0b7dede74f7ff693e0e965596eea1e8dca72dc00cba83da9c2bff422""",Joey Hess,joeyh,1.0,1.0,2.0,"Sat, 02 Nov 2013 15:40:21 GMT"
fe4956f8488fc3a21351d1432f0d6a3f6227ac03,"W/""43a88dc5cddfd3a0834af39ab022188953c5cfae219e3d0cb24a11ce955464bf""",Joey Hess,joeyh,55.0,0.0,55.0,"Sat, 02 Nov 2013 15:39:38 GMT"
9df4d766259451a457356b1850ca991b0369a5be,"W/""f452ce3cbbff0a606243d4f9cd9b9e9ce6e2590ae4f2902b265fba3f05061b7f""",Joey Hess,joeyh,12.0,0.0,12.0,"Fri, 01 Nov 2013 23:43:48 GMT"
6c3f1f1d5db7b34a7323580a190e9071d2fbcfda,"W/""a6b65e4cb8048d5e7819c8950bc97ffe02980b4e0b6afeea77dc5998926369e5""",Joey Hess,joeyh,18.0,2.0,20.0,"Fri, 01 Nov 2013 23:41:11 GMT"
8fc54fd100fcde2e072820d14ce3fce0209e8865,"W/""e2c055540aba9370ca891e9d1a743551c1c110022ed1971e941a6c800b1be093""",Joey Hess,joeyh,55.0,15.0,70.0,"Fri, 01 Nov 2013 22:23:44 GMT"
712dfeb8c49daa5db0a0e08342a79f4c4c9144d9,"W/""ab10c18b5c5e19df6c70e7fdf0d99298aa90a6480cc782323ad2bc8dbe27c045""",Erik Rantapaa,erantapaa,84.0,0.0,84.0,"Sat, 26 Oct 2013 22:29:21 GMT"
3d023d92ac5683b2c1e559710fb8c357841cbfa6,"W/""008524129be84c8224bb824715490081b0408ffe32e8c8bc5b064d1830b9af35""",John Wiegley,jwiegley,2.0,2.0,4.0,"Thu, 22 Aug 2013 00:14:46 GMT"
ea1f782108fe247a70c98a1a2f2e2356c4db041a,"W/""885bbf428b4725802177ef2daaab761831b8cdb0e23bb63ee95d14cbd4487984""",Fernando Castor,fernandocastor,2.0,2.0,4.0,"Wed, 21 Aug 2013 18:52:59 GMT"
53b77ade7c4ccd63c7ff08cf77e0ba18fd453e4d,"W/""d8e6b7014b209e37572bed0ffdc243bb70a34f7af39de310946f59085c463471""",,,1.0,1.0,2.0,"Thu, 08 Aug 2013 13:53:38 GMT"
9cfe4e63480a68387c47216a5f795b09990d66b6,"W/""735bff95a046a61ecd787f6a613ecf535336a93da76eca291a2f392335d80699""",John Wiegley,jwiegley,1.0,0.0,1.0,"Thu, 08 Aug 2013 13:50:47 GMT"
b1dec346c1ae15c90d3e5b56e9740e2a5dc26872,"W/""343d917a3c8369a02b21ef86f5abc8a5f16f4e8c65cad6b0bcea6ab8afc5edbc""",Deck Pope,deckool,1.0,0.0,1.0,"Thu, 08 Aug 2013 13:45:04 GMT"
c11572d1a6c91f50dcec0ae0fa260656f52567b9,"W/""d41bfabded6ed1f93ef2857fcf6f81cb069a60104fadc52dfc985b70fa8e5048""",John Wiegley,jwiegley,2.0,2.0,4.0,"Wed, 07 Aug 2013 22:12:20 GMT"
4f77226447c0f0009f2319174d65b402a2f577b9,"W/""fcf9f8aeb3a4f14fdf8390339520ea84bec9570b24cc48565bdf8e7bec31a47b""",Deck Pope,deckool,2.0,2.0,4.0,"Wed, 07 Aug 2013 18:57:22 GMT"
cb65642df409d90d12d74871cc590ed0ba445ea6,"W/""69be581d39b6b3e9819fd377dad31f7bd3e0cf52daee6c296981713101105dc9""",John Wiegley,jwiegley,173.0,0.0,173.0,"Wed, 31 Jul 2013 01:28:27 GMT"
4b7d362b2a0d5fa27e105610e29b1639c5d7aa25,"W/""1e9f40c2f4ab394fc5d3db14824b1d355a087ddf0d334e4b8a0d43eee240beb1""",Ian Ross,ian-ross,173.0,0.0,173.0,"Tue, 30 Jul 2013 19:26:24 GMT"
8367951bd311c213483973df6fb5c35c08aaa067,"W/""7f38fdabdbd20154040a45ccab3ad5e991e155b717022433a357aa245088671d""",,,3.0,2.0,5.0,"Fri, 26 Apr 2013 05:52:20 GMT"
b83e63102b81ed6cd2bbbd42b396933cef659785,"W/""be9f839e49ab7cc19b70548822a1f14c5036fbbebb1e3939708205274df35e8e""",,,7.0,7.0,14.0,"Fri, 12 Apr 2013 18:00:33 GMT"
ac8ffdb724c871ca7c55b84f0c60b924347cdd0c,"W/""16b398b3cd8393052daa0790a40ca947f190036a2dff5133cface10d9828c7a3""",Michael Snoyman,snoyberg,2.0,2.0,4.0,"Thu, 21 Feb 2013 15:37:23 GMT"
d661deb715e54fcdec0b6cdc8dfd69c028177c39,"W/""18074e979cebf32ed210eb3616dc674de5239a76ed05ff5e2c21d9e7023d62eb""",Michael Snoyman,snoyberg,15.0,1.0,16.0,"Thu, 21 Feb 2013 15:23:11 GMT"
6455ccdb524be929231e98111b751f043862bf2c,"W/""3d8a2139af769548984c80a6c1301d6b23d6f99b3f496ad16b291a5030bb13de""",,,2.0,2.0,4.0,"Tue, 12 Feb 2013 21:54:32 GMT"
df415af64ebd4a28f1f8e5cc726e933545efdd7e,"W/""a24ee85fc632ab9c3154df382fe949b560b048f0f0d21020ca1096e7e3877818""",,,2.0,1.0,3.0,"Tue, 12 Feb 2013 21:53:07 GMT"
dc13b03168c5d91d186751c492f9b3b5051eb0e0,"W/""d50a4c9e31146174d9718ac2f7ab2fccfa53facf80b5839a1151b02bf822867b""",,,2.0,5.0,7.0,"Tue, 12 Feb 2013 20:35:25 GMT"
9f6b2ec937593f000dcf014a077f5ed8365609b0,"W/""958b5d32135232243fa6b569e02a5b510faec37cea76db34d644409e7e956df2""",,,2.0,2.0,4.0,"Tue, 12 Feb 2013 20:27:10 GMT"
bb5342432ff60e32e8dbc944e686a6be6479c652,"W/""941b024e807dd81df122f9e37d7447528c070920121985e9bbc577456eae6c3a""",,,1.0,1.0,2.0,"Tue, 12 Feb 2013 20:24:58 GMT"
e680c19197b203fbcc427842ebcb9d5dc43811b4,"W/""31adec15398b29f6e1a0641d778d4d88b89b0c90b64b4999c75886275edd72b3""",,,6.0,1.0,7.0,"Tue, 12 Feb 2013 20:10:19 GMT"
dc860037e4f130523ea2d06464d184d7a1c25456,"W/""91004a059dd743d2e72dbbe41929f53c23a409ab5f8058b572aaa5a4af8deeee""",,,61.0,14.0,75.0,"Tue, 12 Feb 2013 20:02:52 GMT"
b8c09225f0246af997efcb3377b2a6703b7ce8c9,"W/""97324f59afdfb17091b1abd2146a5b73835fe08e83fb3d64739218362317cca3""",,,17.0,1.0,18.0,"Tue, 12 Feb 2013 18:45:35 GMT"
92ce459410d384a084e3b6f0791ad012924df067,"W/""3e34697869df7593c62f8c90057924ad2174fa8ec5b67fd33da6bb48c1fd81a9""",Mike Burns,mike-burns,10.0,2.0,12.0,"Tue, 05 Feb 2013 20:53:38 GMT"
1fb749a231fa1d3f085f65a2c4a54d46ba2d5faa,"W/""e2a6b0b9f2c67d4dc2caccb0c8d127291bee90810a50ebcf3c4bdf3acfdae06d""",Mike Burns,mike-burns,2.0,3.0,5.0,"Tue, 05 Feb 2013 20:42:14 GMT"
23b2af4a66446f41cb75c113552851ae097c7e4c,"W/""f968da1aa4ca75a929f7104c216017f47e3feb374678b71004c900a62eabab86""",,,16.0,20.0,36.0,"Tue, 05 Feb 2013 15:59:56 GMT"
b19b679b0e99d838510f3013e1a09e7d3fdd5f31,"W/""3b8ed3f3284b7e34216b4118ac5fec4b60dc9ad36b0a4f158322fa0ab99a69e1""",,,4.0,4.0,8.0,"Tue, 05 Feb 2013 14:44:45 GMT"
96967de16bbabca9a168822b05257fcb4587f287,"W/""4d7b076d1fbb221340d9fa327bbf75844f08bbb4edf01013f4a858e91e706271""",John Wiegley,jwiegley,54.0,32.0,86.0,"Tue, 05 Feb 2013 14:18:27 GMT"
3d560f256b58fd22181993c62f784227d2e90c3d,"W/""ec7f8374be5abe97a5c88b85a9eb5c0f66edcbb955f5a4f2c9237e96895df255""",,,4.0,2.0,6.0,"Tue, 05 Feb 2013 13:53:43 GMT"
66e2587c51d6e39ac05006df21f1e7fe368c2382,"W/""cb8b834a0d7202d5da49e5844ffa00c8e7f331333a134f476f539b5fee004a28""",,,8.0,1.0,9.0,"Tue, 05 Feb 2013 13:53:43 GMT"
d53b971bda938a4c81d4861019320332f0351053,"W/""5f52ef482f6f118d1ece7ddb42c70686b417da46c1e96ba10195d111e5970359""",,,41.0,28.0,69.0,"Tue, 05 Feb 2013 13:53:39 GMT"
c7f243c96e9964d19d754bf5e79f135a5998641d,"W/""059bae4e2f4321b08fc8c2401761ef3f2e6d17b6044bc46a5468fe41da06c311""",,,1.0,1.0,2.0,"Tue, 05 Feb 2013 11:03:39 GMT"
43a701543367400a1843dfa6fced34cb5d6a5b80,"W/""2c0933a0adc18f3a6d3a858c2aa251fc5214ded6e6a30d93add8572c63b509a1""",Mike Burns,mike-burns,9.0,1.0,10.0,"Mon, 14 Jan 2013 20:59:23 GMT"
aa87fd0de14d9522f342b63d12a556c9c65fd694,"W/""ded34f3e842a3c2f74b2b9f5eba2ca9bdb04dc8cbc0c4fa8bf3182e3f163bf9b""",Conrad Parker,kfish,0.0,2.0,2.0,"Mon, 14 Jan 2013 20:45:20 GMT"
7ecb96fbb47113a2b29268ff9af911c8ebe4ac21,"W/""65fc5c988282d6879512ce80e98331260de33891aeae5ad8d98b25c1c1987f15""",,,3.0,3.0,6.0,"Mon, 14 Jan 2013 20:38:40 GMT"
62130a60bbd882a40f5b546e4c1c10d8b28f0d86,"W/""b35ab0364805e664271e6efdd7d61a9d275d2d2bde20c52a24c6c01080452d24""",Seizan Shimazaki,seizans,1.0,1.0,2.0,"Sat, 03 Nov 2012 19:34:13 GMT"
cc39ce3257cc5bcfc5ed357585f6f1b082c1f4d3,"W/""32d7e9391fdfd8a2131e8775b7a479cd3f5e3b16d3f1505c7815f6cb60bc7d8e""",Mike Burns,mike-burns,5.0,1.0,6.0,"Tue, 26 Jun 2012 07:43:43 GMT"
2f01c22ab073c1c4fe50e481549a5bbe37396f14,"W/""2e298e9c2cb48f5591d6d2cf4a11f0260e605b8120eabbf5020899802055cd88""",Mike Burns,mike-burns,21.0,22.0,43.0,"Mon, 25 Jun 2012 22:32:18 GMT"
8f3598b6c84bd942abdf6b935fa29be102359055,"W/""f0e60fb56862a490def5ce63a61c9478c179d1787946a41ee5c95c0d5e85e60b""",Mike Burns,mike-burns,20.0,9.0,29.0,"Sun, 10 Jun 2012 16:59:17 GMT"
a62ccc0d5425311d7e37cf00a1249ca24285513d,"W/""c20df96faad6c6cf7bb738e9ddad9fd4d7cd096357545873c8b3e408ceec4d98""",Mike Burns,mike-burns,225.0,24.0,249.0,"Sun, 10 Jun 2012 16:43:31 GMT"
1a5514a785b5d635b08399a9f0319194e9389e15,"W/""18d1ec22552686227a6dd5d0cb34aec6d2a648633423687159b4fba33cdcbf6f""",Pavel Ryzhov,paulrzcz,2.0,0.0,2.0,"Thu, 24 May 2012 05:36:37 GMT"
336e0b9da68b22243068b1308e93c4cd6508f800,"W/""bbb7fb70a0258ab559e32b40bb03ddbafba92dab28ca5fe058378bf59a1a7819""",Pavel Ryzhov,paulrzcz,11.0,13.0,24.0,"Wed, 23 May 2012 07:21:38 GMT"
fd1be290dd7c7edefe355739887f4f81e828528b,"W/""4b5210ef30eed3186142d763499a66a0204e851706cdb809c040f1ed4f4f5cd1""",Mike Burns,mike-burns,2.0,0.0,2.0,"Tue, 22 May 2012 20:24:58 GMT"
070269fab679d3cc9c64497fc65301d65a0d7f12,"W/""3a36b638af91b012af7d3e978db1c76a4f57433488b7d3c3cbc37b61b38fd661""",Pavel Ryzhov,paulrzcz,106.0,0.0,106.0,"Tue, 22 May 2012 08:47:41 GMT"
92f5697bd61c122ec70e47c0f01f02e0b5c995a0,"W/""d2ae0e8b396be4e52f6824f6740897abb003c1d11e7f29b985412e4d31dec8d5""",Pavel Ryzhov,paulrzcz,75.0,17.0,92.0,"Tue, 22 May 2012 08:40:22 GMT"
073e458cd31975a80c24f6210c926f8b154ee6ab,"W/""814cdedd935cde76ccb1763c36d89c76380b87f13fb7ce2c0ac5ab5f00969f75""",Pavel Ryzhov,paulrzcz,48.0,11.0,59.0,"Tue, 15 May 2012 07:09:50 GMT"
a26e6cc153c9a144c618a9db55012dd4b407b5d4,"W/""d6a64e45b6c1f6c1d875bf250e1c42f174f4bdda0c81a3aa9d62cba6d7e29cc8""",Mike Burns,mike-burns,30.0,0.0,30.0,"Tue, 10 Apr 2012 01:19:08 GMT"
a45fd164f1a0cbacfaf39eec01acc93a7b93f9ef,"W/""22b470bbd9a4dba8891fa75ac412e21058a5a8f333055cfb427857d2e73366e5""",Mike Burns,mike-burns,12.0,5.0,17.0,"Wed, 07 Mar 2012 23:51:03 GMT"
0f9816ceefdd8a56af71095536bcbfd1a2d3f148,"W/""9aa7d17f963c86578da5237c00d1b6b1ea16ad76143319f9cc6a2b77e6f507a8""",Simon Hengel,sol,12.0,12.0,24.0,"Wed, 07 Mar 2012 06:20:44 GMT"
7d76dfdc12f22fe5daa774f3aa05f426e45de383,"W/""2cd32a4f781522b078d376efd0f5765f3d2116a46f5f94df91383ea481f3f8b4""",Simon Hengel,sol,33.0,13.0,46.0,"Wed, 07 Mar 2012 06:20:44 GMT"
ce353b3f9e317ce55f31eac5caa211f35bdd1e1b,"W/""fac1fea24499732a2f50d07ff0ae5bab6e79f3ec4426b190e26857cec9c4ab85""",Simon Hengel,sol,4.0,1.0,5.0,"Wed, 07 Mar 2012 06:20:44 GMT"
f6d32886cd2018e1571ed6462507b1b57ea3690c,"W/""ed71f86bcd3e97a7291ec8ad474f7b6bef6629821ac2b67d03e0b8e508b97319""",Simon Hengel,sol,33.0,33.0,66.0,"Wed, 07 Mar 2012 06:20:44 GMT"
04036538b3ff65f6e66f746bc6d8d4451e951c94,"W/""d5a02d6c65b57a2f08ef024a4f16f8777f63e0a8af65c4f7c120000ee0bf4a34""",Simon Hengel,sol,31.0,0.0,31.0,"Wed, 07 Mar 2012 06:20:44 GMT"
ce0a8502138a3b90e3762fe3aa5d8529ecf7a6c5,"W/""70a064b3a91dde292aab1b5773b078f3b22dc48bff07b191901e280b119ac3cc""",Simon Hengel,sol,4.0,0.0,4.0,"Wed, 07 Mar 2012 06:20:44 GMT"
19973f3f5690bef0183f0a678c14cd8e23e3c05e,"W/""0dcd780e4ff196b953a1331ed92d0592b35614b82ecb0c76249bbd376a45e366""",Simon Hengel,sol,42.0,0.0,42.0,"Wed, 07 Mar 2012 06:20:44 GMT"
92b6ff4efff20d24fc5db6c1088e9b77a1de2387,"W/""2eeed4893e57083e14f5db45b39ab1ea510e44a8d5f9be98c0b4b501ccb1c33b""",Simon Hengel,sol,52.0,0.0,52.0,"Wed, 07 Mar 2012 06:20:43 GMT"
940581d480f4892974d68f033c31c7dea1b2941e,"W/""9ebff5eb5f423cda1648608160bac2f6b4f75e366a2add4d7d618dc09a468bb0""",Simon Hengel,sol,1.0,1.0,2.0,"Wed, 07 Mar 2012 06:20:43 GMT"
7f47b11fd7a23a3cc24fb19328c02dcbe3007203,"W/""20486d67ace0d23803045c7ae7bad4336ac38a4783570337ece2554310ae6338""",Simon Hengel,sol,1.0,1.0,2.0,"Wed, 07 Mar 2012 06:20:43 GMT"
6ae4a786313346e5dc4e42f7c2708bb1d6253f3e,"W/""5ad7e179d0d81da685f9d2a6894102b9ed5d70e815e171c1c5dd1125ce31c185""",Simon Hengel,sol,27.0,6.0,33.0,"Wed, 07 Mar 2012 06:20:43 GMT"
2e9e7c7e678d2c8a1e91ecbcd8d8316ec71bebf9,"W/""fc50a245625e241c81000021769321613e034edf900fb6a6ade6f08cc92b6b2c""",Simon Hengel,sol,2.0,2.0,4.0,"Wed, 07 Mar 2012 06:18:22 GMT"
05b87912ed4286e29aa4ba5c1538abc9ee238873,"W/""a2d2ff902763720e62d87fecd2b113dc7a8efc4643da9e552b44677f3d2f9cd1""",Mike Burns,mike-burns,26.0,0.0,26.0,"Sat, 18 Feb 2012 00:00:39 GMT"
a6ee2d12e6c0d9bbcc5664e99f843c93dc4a13da,"W/""69a4149a23030e87076ded7f4d2ad2f0bbaf23d26de4d162a99eb899e10156dc""",Mike Burns,mike-burns,3.0,3.0,6.0,"Thu, 16 Feb 2012 02:57:35 GMT"
b574ca2c35a65f02104b6f63aec1af8eb82c17e6,"W/""0e93b204d0540e96421cbf08272a554fb8dd9fd947ae520c68b84dc94c352fb8""",Mike Burns,mike-burns,14.0,11.0,25.0,"Wed, 15 Feb 2012 02:18:37 GMT"
573a634399625b5f54d2077200e1f43e7783353f,"W/""64bd7fdb88f9f3d2999f756f07093b9a83dee736134dd6a2aaaaf7207981896e""",Mike Burns,mike-burns,0.0,26.0,26.0,"Wed, 15 Feb 2012 01:36:16 GMT"
c36b52ee394c5a559a3eec9b5d881c2074da9645,"W/""c12985476c3dc9abcf18f2c2e02076d9fc9409dd5e0139217d23d70ea4380b45""",Mike Burns,mike-burns,1.0,1.0,2.0,"Wed, 15 Feb 2012 01:12:41 GMT"
ad366274a8fc1fb679939dd80931c3663b85af73,"W/""48dd60999c0501e8886937a0a7fb2f3dd1434920f64fe1818299fa1dcff923ab""",Simon Hengel,sol,12.0,7.0,19.0,"Wed, 15 Feb 2012 01:04:16 GMT"
9a399fb30644c4ed884d3cba73822b71ba7889e9,"W/""9d7f9f4032af514e84e9cee8aad9c972b3c8fac004b897d1e10be79022070ebe""",Mike Burns,mike-burns,39.0,39.0,78.0,"Wed, 15 Feb 2012 00:48:10 GMT"
638face424d542aed37e2fa65c35db1a54897010,"W/""87768d7877ebc2a53ff4ea68af820e36804cf1170d7c2ce112fd1885ef7404ca""",Mike Burns,mike-burns,287.0,368.0,655.0,"Wed, 15 Feb 2012 00:46:23 GMT"
cca689f55aab70cd33de8bd3f54c7775a2dbb65d,"W/""e479cb49866fd8e103cf722780d67a041204a221f3ded153e0070454d793fbf5""",Mike Burns,mike-burns,0.0,0.0,0.0,"Sun, 12 Feb 2012 23:55:47 GMT"
b2ae9ce8482e1933eb399ec2264926b29cc78c04,"W/""a19c56fd4dbde33e535a9f6b3548e466e11fcdbaa9cfaaa8cf5ef548aa07c28c""",Mike Burns,mike-burns,0.0,1.0,1.0,"Sun, 12 Feb 2012 23:53:28 GMT"
42420d67720f064a009f5a1bc281900ebee45a49,"W/""b43474c5d94204db4f5d761d9e538b60f9802da9f5e9a6f8a867343260c49c68""",Mike Burns,mike-burns,2.0,2.0,4.0,"Sun, 12 Feb 2012 23:42:17 GMT"
7a96fbd5c436ad03bf9bdfe42aad37074c7b1d9d,"W/""deedc7b601cad655c8bbbba721f949610c5b0ee735fa7d3f141ab2fea3cfdb10""",Mike Burns,mike-burns,2.0,1.0,3.0,"Sun, 12 Feb 2012 21:20:38 GMT"
32ffe69581561d1a3d91234dcf428c3d00ee374d,"W/""d9ae5c3eb69cd610aa51b90e1e1bccb3bfe52823040c1fdd712555c27d1cf4dc""",Joey Hess,joeyh,2.0,2.0,4.0,"Sun, 12 Feb 2012 17:10:04 GMT"
5a190c5c0928d2ff52290bfaf8d5ce0194d8251a,"W/""7be4b2d17c197354403b26979c3ca375e21a7333dcd1bc73bc318501f8af2e25""",Joey Hess,joeyh,2.0,1.0,3.0,"Sun, 12 Feb 2012 17:06:32 GMT"
3c30e121d2bf044869e93deb4aed2e83919c40db,"W/""8bbe314a5dba8cbdb0d8940da1cf548f5bf976426dfd1987f593bb3969e16b1b""",Joey Hess,joeyh,1.0,1.0,2.0,"Sun, 12 Feb 2012 17:01:49 GMT"
b0f16716404c01dbd4f2c268e1242f01a1eabb81,"W/""793b3a471c22cc58bf73c62864c28c1c24f8c8966265eeb435cf9088c8d93ccd""",Mike Burns,mike-burns,368.0,288.0,656.0,"Sat, 11 Feb 2012 21:24:15 GMT"
2caf0f478675531ad83f9042edacb3a82b432e67,"W/""4aa125986c70dd6e350f3428e706c96025472e5c9ff67475a055d037564dc088""",Mike Burns,mike-burns,17.0,17.0,34.0,"Sun, 05 Feb 2012 18:11:39 GMT"
cb51332d017f302c989956ace1edf707ee7f19cb,"W/""7089667974d0ab3dda27e30bee7edffe5fb5241f0e83a8fd543d8322fe88c710""",Mike Burns,mike-burns,108.0,55.0,163.0,"Sun, 05 Feb 2012 18:08:17 GMT"
be28f16f6dd27deee91ee0f7e27e182c903614d6,"W/""b9865b46acab0376fdae2d6354133c700d325a25084f0a765d7666d3762f58f9""",Mike Burns,mike-burns,60.0,48.0,108.0,"Sun, 05 Feb 2012 17:55:09 GMT"
9b85743d0cbad940bd884daaa9223e30eff1c42e,"W/""5e43ca8ceaf4ea7445f27c9fc8c889e7163d87a779db0b4289c6f8fd8ff1db2e""",Mike Burns,mike-burns,25.0,9.0,34.0,"Wed, 01 Feb 2012 00:39:41 GMT"
270ef5f9e34dd3f01cc616e38a929448c38e5354,"W/""4090eb984dc972e07a6ff065fcd023b41b97c27c18db60f51a19fb3f31b3c9f8""",Joey Hess,joeyh,2.0,2.0,4.0,"Tue, 31 Jan 2012 21:04:06 GMT"
b6ec0b3efdb6ac6a30430f164e3ed566e00615c6,"W/""700e8478d6e5c47adbaa5413e5e01f257cf6655de10c3782384530076b742823""",Mike Burns,mike-burns,39.0,39.0,78.0,"Sun, 29 Jan 2012 23:35:05 GMT"
c6a3239cbd026a0b730578885454c226c0838533,"W/""84a04804381fc67ab854e6e3403051a266410a593da554668eb89d37cb627be8""",Mike Burns,mike-burns,40.0,40.0,80.0,"Sun, 29 Jan 2012 23:31:59 GMT"
b16d9458c43e3d49cfbe4cade3abaede44bb8c7c,"W/""c10bc28ae5481935342d73813f86b49bd07876632980e1bb0a19b48a85ba8a05""",Mike Burns,mike-burns,40.0,40.0,80.0,"Sun, 29 Jan 2012 23:22:53 GMT"
652982f7fe70fdd9771bb9401ce46fbf3a6d573f,"W/""d50187c144ef84c14ddfec4e977883c14cb063b94d8c94cd52aaa3db9b2fe29a""",Mike Burns,mike-burns,1.0,1.0,2.0,"Sat, 21 Jan 2012 00:06:59 GMT"
6830800c4cb27fdf98169993eb8cf6f41d8e2a88,"W/""555cca92af04e386d9a17a1ff0893c4a32d2db24decb2e1c2e96aeb96d7bbae2""",Mike Burns,mike-burns,9.0,8.0,17.0,"Sun, 08 Jan 2012 02:46:41 GMT"
3d1c84c8db63dc23cf1c1f7602bd3487a9eda29e,"W/""97229768f5244d881435a7e8f6f3ef6950d9e7f2d3da0cb5eec8425892702ac6""",Mike Burns,mike-burns,2.0,2.0,4.0,"Thu, 29 Dec 2011 03:20:53 GMT"
1c72bfefd42c14617aa98b256e7b90b81f3f48a8,"W/""50c477b702be7e5ce70413514b5aa538cac95424359c55f8c8d273113d3da38f""",Mike Burns,mike-burns,1.0,1.0,2.0,"Wed, 28 Dec 2011 18:28:27 GMT"
fcd6ef9aa2f623c4bd5b4f9c86e4a88ba040f0fe,"W/""e7413606fa13a281e86580f65f985ded77f8d7c55e2752809fe79217b5d03501""",Mike Burns,mike-burns,26.0,19.0,45.0,"Wed, 28 Dec 2011 18:27:57 GMT"
e2218828235d2d1b52b3128b2cfd8f9ed09dca2e,"W/""53a045c1e4cb034d8c9f2c38391927320940d1dc0430b9d3f6cfe30fa38293b1""",Mike Burns,mike-burns,2.0,2.0,4.0,"Tue, 27 Dec 2011 17:42:26 GMT"
76be2b34ae4dc87a1fb87452d550bce7cbb0aeae,"W/""7a3f59d54555fac43626f36ec49ecb0fdbbd99f59f5fe78651523c920996dd20""",Mike Burns,mike-burns,7.0,1.0,8.0,"Tue, 27 Dec 2011 17:01:07 GMT"
8741b521463a1bddc43967954023f0f9855e68e8,"W/""a2a82d87de7bb8103619d6c65b034d25fcdbebe68b5ac98275a39603ae9bb6d2""",Mike Burns,mike-burns,39.0,45.0,84.0,"Tue, 27 Dec 2011 16:52:31 GMT"
470d6670f390c1ec33a86643775fe116e549a70f,"W/""e2e8596152bc36de565b127c08931ea894344f1e5b9384af1635a7203c472a7a""",Mike Burns,mike-burns,69.0,6.0,75.0,"Tue, 27 Dec 2011 16:28:54 GMT"
c323354d46ea6b7d090ab4a06b92ae995ab4c715,"W/""87b1a0c64c4368082d6bd4a71ca13ae57e90950a26ad67cd11a01a45fe4ef661""",Mike Burns,mike-burns,275.0,28.0,303.0,"Tue, 27 Dec 2011 16:16:32 GMT"
e663cdba49bef6d4039b3617504e644c76f641f3,"W/""57a7115012ddef16739375b06fe2a93fd939b72b69a2264dd813b81a469c6490""",Mike Burns,mike-burns,20.0,12.0,32.0,"Tue, 27 Dec 2011 15:02:39 GMT"
099f7b40056e3cb54250cda4d28e439c2de7f94f,"W/""f7c16600240ac3f5ed5d7445b0406d0d5fff333550755a34649e6606b879be72""",Mike Burns,mike-burns,21.0,22.0,43.0,"Tue, 27 Dec 2011 14:38:44 GMT"
b5470a40dcc9d3edc9647f8cb7536a14909f9cf7,"W/""c398e245866cc3e31580418c489561e55bc0ccb8727e8e66947817cdf0bc8068""",Mike Burns,mike-burns,0.0,1772.0,1772.0,"Tue, 27 Dec 2011 01:11:44 GMT"
76f6883bd2407799eccb9969bfb7823de52ccbc3,"W/""363fc281449ac2ca1deb7e6e310c5161f208f471c57ea4d5c88fcfb9a4819f90""",Mike Burns,mike-burns,17.0,0.0,17.0,"Tue, 27 Dec 2011 01:10:31 GMT"
fc2307712fd28dd11cb8cb83eb2d40a6e4c2706f,"W/""02814201072d8a1b1f7b8e84ad10de96ae1d2cc43d7d94498f3a847b0eba0a7d""",Mike Burns,mike-burns,24.0,1.0,25.0,"Tue, 27 Dec 2011 01:09:14 GMT"
727d3370f73f04c220da8bb91dfdd35828c5289d,"W/""86a7ef02876c67dfb586fbe6d393ba72587d4f66b81413a3f2e07095eb80095b""",Mike Burns,mike-burns,93.0,2.0,95.0,"Tue, 27 Dec 2011 00:59:03 GMT"
1c296a678264ed3a4bd1a97892d0f935588ebeaf,"W/""e46709e21fcd02eceb56c07aa8a6df38bbbbb3f582c1ba99607645e40f6355dc""",Mike Burns,mike-burns,26.0,0.0,26.0,"Tue, 27 Dec 2011 00:26:05 GMT"
5bc9ac72d01135f193c84518caa729be60b2358e,"W/""d09e99b9759c9850e33312c42ec1d10a8dc5f0c810fb3135c8f765ddb51327bf""",Mike Burns,mike-burns,27.0,1.0,28.0,"Tue, 27 Dec 2011 00:23:23 GMT"
